Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1071227,UEArk7W20r,"Unit ES_05, Section ES_05-2",EG42B,1,12.47x/12.47 = 7.55/12.47,2006-05-09 10:34:43.0,2006-05-09 10:34:48.0,2006-05-09 10:34:48.0,2006-05-09 10:35:54.0,71.0,71.0,,1,1,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],42
1071228,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59,1,-57+27/x = -68,2006-05-09 10:36:04.0,2006-05-09 10:36:26.0,2006-05-09 10:36:26.0,2006-05-09 10:36:26.0,22.0,22.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",166
1071229,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59,1,27/x = -11,2006-05-09 10:36:26.0,2006-05-09 10:36:36.0,2006-05-09 10:37:23.0,2006-05-09 10:37:23.0,57.0,,57.0,0,2,3,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",1
1071230,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59,1,27 = -11x,2006-05-09 10:37:23.0,2006-05-09 10:37:34.0,2006-05-09 10:37:34.0,2006-05-09 10:37:34.0,11.0,11.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",161~~49
1071231,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,1,-748 = 643/y-386,2006-05-09 10:37:42.0,2006-05-09 10:37:51.0,2006-05-09 10:37:51.0,2006-05-09 10:37:51.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",167
1071232,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,1,-362 = 643/y,2006-05-09 10:37:51.0,2006-05-09 10:37:59.0,2006-05-09 10:37:59.0,2006-05-09 10:37:59.0,8.0,8.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",2
1071233,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,1,-362y = 643,2006-05-09 10:37:59.0,2006-05-09 10:38:12.0,2006-05-09 10:38:12.0,2006-05-09 10:38:12.0,13.0,13.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",162~~50
1071234,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,2,963 = 209/y-173,2006-05-09 10:38:18.0,2006-05-09 10:38:27.0,2006-05-09 10:38:27.0,2006-05-09 10:38:27.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",168
1071235,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,2,1136 = 209/y,2006-05-09 10:38:27.0,2006-05-09 10:38:36.0,2006-05-09 10:38:36.0,2006-05-09 10:38:36.0,9.0,9.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",3
1071236,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,2,1136y = 209,2006-05-09 10:38:36.0,2006-05-09 10:38:45.0,2006-05-09 10:38:45.0,2006-05-09 10:38:45.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",90~~163
1071237,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,3,977+866/x = -408,2006-05-09 10:38:51.0,2006-05-09 10:38:58.0,2006-05-09 10:38:58.0,2006-05-09 10:38:58.0,7.0,7.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",169
1071238,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,3,866/x = -1385,2006-05-09 10:38:58.0,2006-05-09 10:39:06.0,2006-05-09 10:39:06.0,2006-05-09 10:39:06.0,8.0,8.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",4
1071239,UEArk7W20r,"Unit ES_05, Section ES_05-3",EG59A,3,866 = -1385x,2006-05-09 10:39:06.0,2006-05-09 10:39:19.0,2006-05-09 10:39:19.0,2006-05-09 10:39:19.0,13.0,13.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",164~~51
1071240,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,-236+121/x = 858,2006-05-09 10:39:26.0,2006-05-09 10:39:36.0,2006-05-09 10:39:36.0,2006-05-09 10:39:36.0,10.0,10.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",170
1071241,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,-236+121/x+236 = 858+236,2006-05-09 10:39:36.0,2006-05-09 10:39:42.0,2006-05-09 10:39:42.0,2006-05-09 10:40:06.0,30.0,30.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",50
1071242,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,121/x = 1094,2006-05-09 10:40:06.0,2006-05-09 10:40:16.0,2006-05-09 10:40:16.0,2006-05-09 10:40:16.0,10.0,10.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",5
1071243,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,121/x*x = 1094x,2006-05-09 10:40:16.0,2006-05-09 10:40:23.0,2006-05-09 10:40:23.0,2006-05-09 10:40:34.0,18.0,18.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],43
1071244,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,121 = 1094x,2006-05-09 10:40:34.0,2006-05-09 10:40:43.0,2006-05-09 10:40:43.0,2006-05-09 10:40:43.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",91~~165
1071245,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59A,1,121/1094 = 1094x/1094,2006-05-09 10:40:43.0,2006-05-09 10:40:46.0,2006-05-09 10:40:46.0,2006-05-09 10:41:35.0,52.0,52.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],44
1071246,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,72-20/x = -61,2006-05-09 10:41:41.0,2006-05-09 10:41:50.0,2006-05-09 10:41:50.0,2006-05-09 10:41:50.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",171
1071247,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,72-20/x-72 = -61-72,2006-05-09 10:41:50.0,2006-05-09 10:41:58.0,2006-05-09 10:42:42.0,2006-05-09 10:43:12.0,82.0,,82.0,0,1,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",51
1071248,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,-20/x = -133,2006-05-09 10:43:12.0,2006-05-09 10:43:25.0,2006-05-09 10:43:25.0,2006-05-09 10:43:25.0,13.0,13.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",6
1071249,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,-20/x*x = -133x,2006-05-09 10:43:25.0,2006-05-09 10:43:32.0,2006-05-09 10:43:32.0,2006-05-09 10:43:38.0,13.0,13.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],45
1071250,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,-20 = -133x,2006-05-09 10:43:38.0,2006-05-09 10:43:46.0,2006-05-09 10:43:46.0,2006-05-09 10:43:46.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",166~~52
1071251,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,1,-20/-133 = -133x/-133,2006-05-09 10:43:46.0,2006-05-09 10:43:49.0,2006-05-09 10:43:49.0,2006-05-09 10:44:52.0,66.0,66.0,,1,2,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],46
1071252,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,10 = -77+31/y,2006-05-09 10:44:59.0,2006-05-09 10:45:06.0,2006-05-09 10:45:06.0,2006-05-09 10:45:06.0,7.0,7.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",172
1071253,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,10+77 = -77+31/y+77,2006-05-09 10:45:06.0,2006-05-09 10:45:12.0,2006-05-09 10:45:12.0,2006-05-09 10:45:19.0,13.0,13.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",52
1071254,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,87 = 31/y,2006-05-09 10:45:19.0,2006-05-09 10:45:25.0,2006-05-09 10:45:25.0,2006-05-09 10:45:25.0,6.0,6.0,,1,0,0,1,"[SkillRule: Variable in denominator; {a/x=[anything]; a/x=b; a/x=b, sophisticated}]",7
1071255,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,87y = 31/y*y,2006-05-09 10:45:25.0,2006-05-09 10:45:33.0,2006-05-09 10:45:33.0,2006-05-09 10:45:41.0,16.0,16.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],47
1071256,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,87y = 31,2006-05-09 10:45:41.0,2006-05-09 10:45:58.0,2006-05-09 10:45:58.0,2006-05-09 10:45:58.0,17.0,17.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",92~~167
1071257,UEArk7W20r,"Unit ES_05, Section ES_05-4",EG59,2,87y/87 = 31/87,2006-05-09 10:45:58.0,2006-05-09 10:46:57.0,2006-05-09 10:47:06.0,2006-05-09 10:47:11.0,73.0,,73.0,0,1,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],48
1071258,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,1,3x+8 = 4x-6,2006-05-09 10:47:16.0,2006-05-09 10:47:51.0,2006-05-09 10:47:51.0,2006-05-09 10:47:51.0,35.0,35.0,,1,0,0,1,,
1071259,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,1,3x+14 = 4x,2006-05-09 10:47:51.0,2006-05-09 10:48:07.0,2006-05-09 10:48:52.0,2006-05-09 10:48:52.0,61.0,,61.0,0,2,3,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",1
1071260,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,2,-9y+10 = -9+2y,2006-05-09 10:49:00.0,2006-05-09 10:49:16.0,2006-05-09 10:49:16.0,2006-05-09 10:49:16.0,16.0,16.0,,1,0,0,1,,
1071261,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,2,-9y+19 = 2y,2006-05-09 10:49:16.0,2006-05-09 10:49:43.0,2006-05-09 10:50:04.0,2006-05-09 10:50:04.0,48.0,,48.0,0,1,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",2
1071262,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,2,19 = 11y,2006-05-09 10:50:04.0,2006-05-09 10:50:13.0,2006-05-09 10:50:13.0,2006-05-09 10:50:13.0,9.0,9.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",93~~168
1071263,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,3,-9y-2 = 7y+3,2006-05-09 10:50:20.0,2006-05-09 10:50:31.0,2006-05-09 10:50:31.0,2006-05-09 10:50:31.0,11.0,11.0,,1,0,0,1,,
1071264,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,3,-9y-5 = 7y,2006-05-09 10:50:31.0,2006-05-09 10:50:42.0,2006-05-09 10:50:42.0,2006-05-09 10:50:42.0,11.0,11.0,,1,0,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",3
1071265,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,3,-5 = 16y,2006-05-09 10:50:42.0,2006-05-09 10:50:52.0,2006-05-09 10:50:52.0,2006-05-09 10:50:52.0,10.0,10.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",94~~169
1071266,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,4,-2y+3 = 10y+1,2006-05-09 10:50:58.0,2006-05-09 10:51:05.0,2006-05-09 10:51:05.0,2006-05-09 10:51:05.0,7.0,7.0,,1,0,0,1,,
1071267,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,4,-2y+2 = 10y,2006-05-09 10:51:05.0,2006-05-09 10:51:14.0,2006-05-09 10:51:14.0,2006-05-09 10:51:14.0,9.0,9.0,,1,0,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",4
1071268,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,4,2 = 12y,2006-05-09 10:51:14.0,2006-05-09 10:51:21.0,2006-05-09 10:51:21.0,2006-05-09 10:51:21.0,7.0,7.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",95~~170
1071269,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,5,-2x+9 = 7x+10,2006-05-09 10:51:27.0,2006-05-09 10:51:37.0,2006-05-09 10:51:37.0,2006-05-09 10:51:37.0,10.0,10.0,,1,0,0,1,,
1071270,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,5,-2x-1 = 7x,2006-05-09 10:51:37.0,2006-05-09 10:51:46.0,2006-05-09 10:51:46.0,2006-05-09 10:51:46.0,9.0,9.0,,1,0,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",5
1071271,UEArk7W20r,"Unit ES_05, Section ES_05-5",EG60,5,-1 = 9x,2006-05-09 10:51:46.0,2006-05-09 10:51:54.0,2006-05-09 10:51:54.0,2006-05-09 10:51:54.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",96~~171
1071272,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,1,2y+7 = 3-6y,2006-05-09 10:52:00.0,2006-05-09 10:52:34.0,2006-05-09 10:52:34.0,2006-05-09 10:52:34.0,34.0,34.0,,1,0,0,1,,
1071273,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,1,2y+7-3 = 3-6y-3,2006-05-09 10:52:34.0,2006-05-09 10:52:41.0,2006-05-09 10:52:41.0,2006-05-09 10:53:42.0,68.0,68.0,,1,1,0,2,,
1071274,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,1,2y+4 = -6y,2006-05-09 10:53:42.0,2006-05-09 10:54:07.0,2006-05-09 10:54:24.0,2006-05-09 10:54:24.0,42.0,,42.0,0,1,0,1,,
1071275,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,1,(2y+4)/(2y) = -6y/(2y),2006-05-09 10:54:24.0,2006-05-09 10:54:33.0,,2006-05-09 10:55:22.0,58.0,,58.0,0,1,2,0,,
1071276,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,2,2x+7 = 10x+7,2006-05-16 09:47:32.0,2006-05-16 09:48:05.0,2006-05-16 09:48:18.0,2006-05-16 09:48:18.0,46.0,,46.0,0,1,0,1,,
1071277,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,2,2x+7-7 = 10x+7-7,2006-05-16 09:48:18.0,2006-05-16 09:48:27.0,2006-05-16 09:48:27.0,2006-05-16 09:48:34.0,16.0,16.0,,1,0,0,2,,
1071278,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,2,2x = 10x,2006-05-16 09:48:34.0,2006-05-16 09:48:46.0,2006-05-16 09:48:46.0,2006-05-16 09:48:46.0,12.0,12.0,,1,0,0,1,,
1071279,UEArk7W20r,"Unit ES_05, Section ES_05-6",EG60,2,2x/2 = 10x/2,2006-05-16 09:48:46.0,2006-05-16 09:48:51.0,2006-05-16 09:48:51.0,2006-05-16 09:48:56.0,10.0,10.0,,1,0,0,2,,
